channel_id,title,description,published_at,country,view_count,comment_count,subscriber_count,video_count,is_verified,keywords,profile_picture_url
UCaGrIWpwjWXT6OIQh9W4Riw,IA Expert Academy,"Somos uma plataforma de cursos on-line sobre Inteligência Artificial e Ciência de Dados. 

Aqui, no nosso canal, você encontrará conteúdo sobre Inteligência Artificial, bem como ferramentas de IA que podem ser utilizadas por desenvolvedores para implementação de projetos práticos. 

O nosso objetivo é publicar materiais ricos e de fácil entendimento para que profissionais de todas as áreas consigam entender os benefícios que a inteligência artificial pode trazer para seus negócios, bem como apresentar todas as oportunidades que essa área pode trazer principalmente para profissionais de tecnologia da informação. 

Acesse o nosso site para conhecer todos os cursos disponibilizados e nos acompanhe nas redes sociais para receber notícias sobre Inteligência Artificial.",2012-01-15T22:49:21Z,BR,2093706,0,38600,725,False,"""inteligencia artificial"" ""machine learning"" ""ciência de dados""",https://yt3.ggpht.com/ytc/AIdro_nrL70X7NdjEe7vEuvwkraFiejKbprM-hDAs18mMzhaFw=s88-c-k-c0x00ffffff-no-rj
UCUUFXfP7yc1pGC9h3oASYyQ,PalancaCode,Este canal tem a proposta de ofecerer um aprendizado rápido e dinamico a partir de exemplos práticos.,2021-07-20T00:05:47.787129Z,BR,121508,0,1230,142,False,#mal@97fasttutorial programação python docker https://bit.ly/39uZmI9,https://yt3.ggpht.com/jqlTxJs-J9sHczgOALcsAkptnQsXZCCK7mb2rlXWsNIhRrHtPqEhOB8bzzR3l-vahpm4gXuF=s88-c-k-c0x00ffffff-no-rj
UCUUFXfP7yc1pGC9h3oASYyQ,PalancaCode,Este canal tem a proposta de ofecerer um aprendizado rápido e dinamico a partir de exemplos práticos.,2021-07-20T00:05:47.787129Z,BR,121508,0,1230,142,False,#mal@97fasttutorial programação python docker https://bit.ly/39uZmI9,https://yt3.ggpht.com/jqlTxJs-J9sHczgOALcsAkptnQsXZCCK7mb2rlXWsNIhRrHtPqEhOB8bzzR3l-vahpm4gXuF=s88-c-k-c0x00ffffff-no-rj
UChGy8J-jvkIecA-qnxyEl1g,Code With Soniya,,2020-12-05T05:54:35.41869Z,,411231,0,2070,67,False,,https://yt3.ggpht.com/g-vSesOBTnqbmCKwuV8pxVzI31y_Jh8kkVUjgFwuYvnmup1mK5Emzvui7awJ5WSRNz102kQ_toc=s88-c-k-c0x00ffffff-no-rj
UCRu4BNG9k_BRUu-aCYJsgHg,eXcript,"Sejam todos bem-vindos ao projeto eXcript. Este, nasceu de um amante de videoaulas e que tem como hobby assistir, e agora, também, produzir. Não somos uma escola, empresa, comércio, ONG, e muito menos uma instituição filantrópica. Somos apenas uma ideia em processo de materialização.

Todos os vídeos produzidos pela eXcript são gratuitos e não há planos para um dia tornar o projeto num comércio. No entanto, buscamos, ainda que timidamente, obter recursos financeiros com o material produzido. Porém, o princípio-mor é transmitir conhecimento no formato audiovisual, logo, o financeiro deverá se adaptar ao modelo pré-estabelecido, jamais o contrário. 

Se for necessário rechear as aulas com publicidade, provavelmente o projeto encerrara suas atividades, até porque, o princípio pétreo terá sido violado.

A equipe (unitária) da eXcript agradece... lhe convidando a fazer parte dessa iniciativa!",2014-02-15T16:12:22Z,US,17084524,0,165000,584,False,"curso aulas temas wordpress bootstrap videoaula vídeo-aulas eXcript python java php c++ android sqlite ""orientação a objetos"" programação ""como programar""",https://yt3.ggpht.com/ytc/AIdro_lzlcgXiN0THw5-Q-bJSKEirWWekwFhqdm3gMsFuj2lshcH=s88-c-k-c0x00ffffff-no-rj
UCGjx62365UJ8XTWU_5GZC-g,Canal DevPro,"Esse canal é feito para quem quer faturar alto e alcançar a carreira dos sonhos com tecnologia! Toda pessoa pode programar e para provar eu compartilhei meu livro ""Rumo à Primeira Vaga"" totalmente grátis: https://www.dev.pro.br",2007-05-21T02:16:56Z,BR,2015446,0,43300,737,False,"curso cursos python python-pro programação tecnologia carreira ""curso básico de python"" ""curso avançado de python"" ""curso completo de python"" ""curso básico de programação"" ""programação web"" ""programação frontend""",https://yt3.ggpht.com/CoUawQvbCl4ruUP4DX9nc-_1E15y-U2ZYmxjMKj7SyjCIhg5u-L16Fc2b29xZZ4HhCnK1bwfcg=s88-c-k-c0x00ffffff-no-rj
UCMToOJfzb59g6w3SioWg0PQ,TechnoCraze,"Hi welcome,
Android/ios tips and tricks
",2019-04-01T18:02:22Z,IN,662217,0,2320,89,False,"coding ""ethical hacking""",https://yt3.ggpht.com/y_POapJfvmIyUQhMZiseEq-t-zmiurlZQIrc-HqBgfBc_kl7cSAneo6zcFOvOB8T7ZoahUFybQ=s88-c-k-c0x00ffffff-no-rj
UCxladMszXan-jfgzyeIMyvw,Rob Mulla,"Learning is fun when you are driven by curiosity. I create videos that showcase what is possible with data science and programming, hopefully sparking that very curiosity.

I try to take a diverse approach to the content I create:
- Short videos that teach one specific concept.
- Tutorials that show what is possible with various python packages or machine learning models.
- Live coding streams where the topics are driven by the chat and community.

Links to my stuff:
* Youtube: https://youtube.com/@robmulla?sub_confirmation=1
* Discord: https://discord.gg/HZszek7DQc
* Twitch: https://www.twitch.tv/RobCodesLIVE
* Twitter: https://twitter.com/Rob_Mulla
* Kaggle: https://www.kaggle.com/robikscube
* Instagram https://www.instagram.com/datasciencerob/reels/
",2021-09-26T18:25:56.754723Z,US,12405290,0,181000,157,False,"""machine learning"" ""data science"" python ""python programming"" code ""learn python"" ""learn programming"" ""learn machine learning"" ""data science project"" ""deep learning"" ""artifical intelligence"" coding ""live coding""",https://yt3.ggpht.com/f5KATVWLj93qFoAlgXX7rfFmRAULftwRw7AW3-FwqNtXOkKSm6DKKbR4ClSAjnMOikxnWXvaBg=s88-c-k-c0x00ffffff-no-rj
UCuQjAtz3UyPpKmbR1p8NCLw,Tech Decode Tutorials,"Today, software is all around us. We use numerous software in our day to day lives, be it for work or study.

Before using those softwares, we need to download and install them on our machines.
But there are times when people face various issues while downloading and installing those softwares.

This is when TechDecode Tutorials comes in picture for the rescue.

At Tech Decode Tutorials, we make how-to download , install and startup guide tutorials for softwares.
We make content related to computer science like Programming, DSA, Cyber Security.

Our mission is to deliver technical tutorials with clear, crisp, and to-the-point content on a wide range of subjects without any preconditions and impediments.


Facebook Page: https://www.facebook.com/techdecodetutorials

Instagram Page: https://www.instagram.com/techdecodetutorials

Linkedin Page: https://www.linkedin.com/company/techdecodetutorials

Twitter Page: https://twitter.com/DecodeTutorials


",2014-10-24T21:02:14Z,IN,14890302,0,87500,160,False,"""programming hub"" ""java interpreter"" ""javascript compiler"" ""compiler vs interpreter"" ""babel tutorial"" ""best ide"" golang ""ide for java"" ""c compiler for windows"" mingw ""how to install turbo c"" ""eclipse ide"" ""gcc compiler"" ""online python compiler"" ""c compiler"" ""c++ compiler"" techdecode ""women in tech"" ""how to install"" ""how to download"" ""how to run"" ""download and install"" java c++ c# go php python javascript html css reactjs nodejs sql rstudio bash windows mac macos linux ""visual studio code"" vscode",https://yt3.ggpht.com/x7as9uNmuZWEkow40vn75xjqKqkWiUz1mm4vFNxiMXGxKlIMqlfnSOrnU_IAhZiVC3VLlDqK_g=s88-c-k-c0x00ffffff-no-rj
UCDqfUwybgEA9Hg3P32G4Uaw,pythonando,,2019-03-06T20:22:53Z,BR,1985791,0,36900,371,False,Pythonando,https://yt3.ggpht.com/_8WdKdafFgCcU3t1a2j9Z_sNSPBuRooAWUve6T3OOApf1G08OdN1o3RSAWe8MnnoOMzlJZo-TnQ=s88-c-k-c0x00ffffff-no-rj
UCI8gcSTo1FowsRJdilsjsZw,Grace For Purpose,"Our aim is to spread the gospel of Jesus Christ, the soon coming King to as many lives as possible. Our content aims to bring biblical teachings to life!

",2017-09-29T14:48:12Z,GB,619687490,0,3730000,1491,False,"Christian Motivation Jesus Sermons Holy Sermon Worship Testimony Inspirational ""Christian Motivational"" Prayer",https://yt3.ggpht.com/ytc/AIdro_kv5pm-bnmaiaLQdweAet8l2FKXGWvb10G6s3MPV8OOMhA=s88-c-k-c0x00ffffff-no-rj
UChGy8J-jvkIecA-qnxyEl1g,Code With Soniya,,2020-12-05T05:54:35.41869Z,,411231,0,2070,67,False,,https://yt3.ggpht.com/g-vSesOBTnqbmCKwuV8pxVzI31y_Jh8kkVUjgFwuYvnmup1mK5Emzvui7awJ5WSRNz102kQ_toc=s88-c-k-c0x00ffffff-no-rj
UCfVyBmy6otIbpT2-6zeVmbg,Garoto dO Programa,"Canal destinado ao aprendizado de programação e tecnologia, em especial python. 

Se você se pergunta se programação é para você, me responda estas perguntas:
1) Você é um bom resolvedor de problemas?
2) Quando você vê algo engenhoso você fica tentando imaginar o processo de funcionamento daquilo?
3) Você gosta de aprender?

Se você tiver 3 respostas SIM eu tenho boas notícias, sim, programação é para você.
Você entende como realizar pequenas tarefas dentro da programação e assim que elas se massificarem você sobe de nível. Começa a enxergar a aplicação daquelas skills e entende como aplicá-las. A evolução depois desta fase é certa...
Bons estudos!
",2019-11-29T18:21:09.285414Z,BR,108461,0,1550,79,False,"programação code programmer ""programador br"" programador codigo ""linguagem c"" ""ciência da computação"" ""ciencia da computaçao"" ""ciência e tecnologia"" ""ciencia e tecnologia"" tecnologia ""curso dart"" ""curso flutter"" hacker developer algorítmo algoritmo linguagem aprender educação ""crescimento pessoal"" desenvolvedor ""garoto de programa"" ""garoto do programa"" ""guri da informatica"" ""guri da informática"" ""carinha do computador"" ""carinha da informática"" python selenium webscraping",https://yt3.ggpht.com/0-t83iQJqr803nwCt80MV0TGbTgRGbjiyaihuND0rbyvyXO_b9Gw9LNYn5MYrc3q2aOJRKhGNg=s88-c-k-c0x00ffffff-no-rj
UCafFexaRoRylOKdzGBU6Pgg,Hashtag Programação,"Bem-vindo ao canal Hashtag Programação! Se você quer dominar as linguagens de programação mais requisitadas no mercado, está no lugar certo. Aqui, ensinamos Python, JavaScript, HTML, CSS, SQL e Ciência de Dados, desde o básico até o avançado, com uma abordagem prática e direta ao ponto.

Nosso objetivo é capacitar você com as habilidades necessárias para enfrentar os desafios do mercado de tecnologia. Acreditamos que a melhor forma de aprender a programar é colocando a mão na massa, e é isso que nossos tutoriais e cursos oferecem: conhecimento aplicável que você pode usar imediatamente em seus projetos.

Além dos conteúdos didáticos, nosso canal é uma comunidade vibrante onde programadores de todos os níveis compartilham suas experiências, tiram dúvidas e crescem juntos. Se você quer se destacar como desenvolvedor, inscreva-se no canal e ative as notificações para ficar por dentro de todas as novidades!
",2020-10-19T13:14:14.581427Z,BR,26347432,0,570000,1121,False,"Python ""Inteligência Artifical"" ""Ciência de Dados"" Programação",https://yt3.ggpht.com/-kPp7Q9HemvXXn4yK8wbH9KFAvNeUTD6cCh1kmJRFE7GLtpdzIDhegtEfhcpa10xUyeKZUATvg=s88-c-k-c0x00ffffff-no-rj
UCbXgNpp0jedKWcQiULLbDTA,Patrick Loeber,"Free Python and Machine Learning Tutorials!

Hi, I'm Patrick. I’m a passionate Software Engineer who loves Machine Learning, Computer Vision, and Data Science. I create free content in order to help more people get into those fields. If you have any questions, feedback, or comments, just shoot me a message! I am happy to talk to you :)

If you like my content, please subscribe to the channel!

Please check out my website for more information:
https://www.python-engineer.com

If you find these videos useful and would like to support my work you can find me on Patreon:
https://www.patreon.com/patrickloeber

Legal: https://www.python-engineer.com/legal-notice/
",2019-05-03T11:22:33Z,,22152520,0,272000,206,False,,https://yt3.ggpht.com/FrsXA25vVOrWoN7g-UPh5hnZqpskAex0ilQ1LcWUsgtxTtWJAGaD51nMoiptonh_tIprjE9xKQ=s88-c-k-c0x00ffffff-no-rj
UCudrJHgcnj3NEhZ9LX16FXg,Anas Dharar,Sharing what i learn!,2021-09-26T08:37:25.30899Z,IN,606551,0,3960,81,False,"Coding Python ""Python for beginners"" ""Python projects"" ""Python programming"" ""Python turtle graphics"" ""Html css"" Programming ""coding for beginners"" ""python coding interview questions"" ""python tutorial for beginners"" ""coding status for whatsapp"" ""best coding status"" ""Python projects"" ""Python for beginners"" ""Python turtle graphics design"" ""Python tutorial"" ""python mini projects"" ""python turtle"" ""python turtle graphics"" ""python turtle pattern"" ""python turtle projects""",https://yt3.ggpht.com/kXIuReam1expdHCfIHKMiX1_IAkkoOCeeyPW_fhu8EpeBDidY96Zsm9_tmrIEfzDYHk-AZGM=s88-c-k-c0x00ffffff-no-rj
UCbpAbEPlDMlyAEk6UKKIW9w,Cleuton Sampaio,"Tudo sobre o mundo da T.I. (Tecnologia da Informação) de maneira fácil e prática: Desenvolvimento de software, Devops, Cloud (nuvem), Projeto, Programação, Testes e Qualidade. Metodologia ágil e iterativa. 

Há vários cursos dentro do canal para você, por exemplo: Curso de go (Golang), de Android com Kotlin e mais. 

E temos material sobre: Ciência de dados (datascience), Visão computacional, Machine learning, deep learning e IA

Várias linguagens e frameworks: Go (Golang), Python, Java, C, C++, Kotlin, Angular, Django, Spring etc.
",2007-08-06T21:35:19Z,BR,40919,0,1220,143,False,"tecnologia ""tecnologia da informação"" software iot ágil ""machine learning"" desenvolvimento python java ágil go",https://yt3.ggpht.com/iyMaR4kGMo9wONzMZjrpTvQhP1YV7tx41t8DSRHDmVFPMmXg49Gg_SuNmmyLIWiwiojdcHuaew=s88-c-k-c0x00ffffff-no-rj
UCDqfUwybgEA9Hg3P32G4Uaw,pythonando,,2019-03-06T20:22:53Z,BR,1985791,0,36900,371,False,Pythonando,https://yt3.ggpht.com/_8WdKdafFgCcU3t1a2j9Z_sNSPBuRooAWUve6T3OOApf1G08OdN1o3RSAWe8MnnoOMzlJZo-TnQ=s88-c-k-c0x00ffffff-no-rj
UCgCezP1ThHMANeuHtnf1Euw,Ardens,Just a guy who likes to talk about and make things with technology ,2017-10-27T23:00:41Z,US,6424241,0,88600,28,False,,https://yt3.ggpht.com/LfOVwQ0FBAFFuB7SWgzre9DQHGnH0PrVAxhA7aaBb988UEQi_HpnYjs6cBAH0L8msdyzNxSl9g=s88-c-k-c0x00ffffff-no-rj
UC70mr11REaCqgKke7DPJoLg,Programação Dinâmica,"Somos Kizzy e Hallison, parceiros na vida e nos negócios e temos uma missão: ajudar mais pessoas a terem acesso a educação de qualidade, a desenvolverem autonomia e pensamento crítico e experimentarem uma mudança de perspectiva para usufruir de mais oportunidades. 

Hoje, Kizzy é uma cientista de dados e Hallison, doutorando no Instituto de Matemática Pura e Aplicada. Viemos de extremos diferentes do país e nos encontramos no Rio de Janeiro, no Instituto Militar de Engenharia, onde nos tornamos engenheiros de computação. Seguimos com um mestrado em matemática por instituições de excelência e entendemos que poderíamos retribuir as oportunidades que tivemos de uma maneira mais ampla para todo o Brasil.

Por isso, criamos o Programação Dinâmica, onde ensinamos sobre programação, ciência de dados, machine learning e inteligência artificial e promovemos discussões sobre novas tecnologias e seus impactos na sociedade.

Inscreva-se no canal e junte-se a essa jornada de transformação! 
",2016-05-27T01:07:39Z,BR,6842808,0,202000,609,False,"Programação ""análise de dados"" python pesquisa ""aprender a programar"" ""aprender python"" ""data science"" ""análise de dados em python"" ""machine learning"" ""ciência e tecnologia"" ""deep learning"" ""inteligência artificial"" ""ciência de dados"" algoritmos ""programação científica"" ""matemática para computação"" ""ciência da computação"" ""engenharia de computação"" ""programadores negros"" ""mulher programadora"" ""ciência de dados"" julia ""matemática para programação"" ""estrutura de dados"" ""lógica de programação""",https://yt3.ggpht.com/ytc/AIdro_lNaZXEMQi5BwwiSLGg43lJg4DFqKphdxylYeRBUREufg=s88-c-k-c0x00ffffff-no-rj
UCai0pClQW1kPkAGpjV8LJrA,Devaria,"Do Primeiro Emprego a CTO, Programando Seu Futuro na Carreira Tech!

⭐9 Mil Alunos
🤝Parcerias Com Grandes Empresas e Vagas de Emprego Ilimitadas

Próxima Turma Aqui 👇
https://www.devaria.com.br/
",2020-12-03T18:39:00.157539Z,BR,78835,0,4040,124,False,,https://yt3.ggpht.com/YREDyZprxzIBKsz08fmlM07hLLVO_bFzS1OgJwXjdEfBUOfI4YlQzComfDv03keVi0hOhZmV6Q=s88-c-k-c0x00ffffff-no-rj
UCkSLAYplobH42Vripj6xxzg,Professora Aline Elias,"👋 Olá, meu nome é Aline Elias. Sou professora, MVP (Microsoft Most Valuable Professional) e participo do programa Excel Creator da Microsoft. 

Neste canal, trago tutoriais que irão te ajudar a aumentar a sua produtividade em ferramentas como o Microsoft Excel; Word, PowerPoint, PowerBi, Google Planilhas, entre outros.

🚀 Precisar aprender Excel e Power Query de forma rápida e prática?

Junte-se as mais de 5.500 pessoas que se inscreveram nos meus cursos.
🌐 Clique aqui e saiba mais: 

https://alineelias.com.br

#excel #microsoftexcel #powerquery 

",2014-12-25T04:40:42Z,BR,38360907,0,283000,602,False,"excel powerbi microsoft word powerpoint ""seja um profissional melhor"" carreira planilha tutorial windows windows10 ""dicas de PC"" ""dicas de computador"" ""dicas de excel"" ""aprender excel""",https://yt3.ggpht.com/5bUUgGbn88ASA9_g1yt08sdpZBFgZmIJekDYNkHfQDYFjcy9iQaF3vNebUAXYD-YuOaNYyuO=s88-c-k-c0x00ffffff-no-rj
UCNjO4I65g0m4MRQuz6qqT4w,Profissão Futuro,Esse canal irá tirar todas as possíveis dúvidas das pessoas que gostariam de entrar na profissão de tecnologia.,2012-09-17T01:39:50Z,,97255,0,2060,46,False,,https://yt3.ggpht.com/Uz-8mJzH05p0NuedNn99RssQLVAXKReCIm_fn-iCSDlUBVuOWdzmc9046Z-Wq37y7DkCBEw3=s88-c-k-c0x00ffffff-no-rj
UC9XrJBtDKukqUQcHLy4t-kA,Professor Pantoja,"Ciência livre e para todos.
Conteúdos em Computação. 
https://turing.pro.br/kadupantoja/

ALGUMAS INFORMAÇÕES:

1) Todos os vídeos tem uma duração aproximada de 15 minutos para facilitar o estudo de vocês (alguns poucos podem passar).
2) Nessa primeira fase do canal, estou disponibilizando todo o material de apoio para as disciplinas que leciono para o técnico, graduação e MBA. Também estou disponibilizando material base para alguns projetos que atuo. 

Inscreva-se Já! 

Follow me on Social Media  to stay connected! 

Instagram: @prof.pantoja  *** No Instagram você vai encontrar o dia-a-dia da vida de pesquisa e ensino que levo. 
Twitter: @prof_pantoja *** No Twitter apenas divulgo os novos vídeos e algumas notícias ou pedidos de ajudas.  

Subscribe now!",2017-08-22T00:39:01Z,BR,921691,0,9590,203,False,"Educação Tecnologia ""Concursos Públicos"" Computação Informática",https://yt3.ggpht.com/ytc/AIdro_mFPztzZsgI-7_Vvcgl6w0hbO7vEMZJAPEd5Xy0wX6OsQ=s88-c-k-c0x00ffffff-no-rj
UC5zBJgcMUxBu5MG-XeHzDvQ,Tech Enter,"Canal dedicado a ajudar concurseiros e estudantes a conquistar sua tão sonhada vaga, seja para assumir um ótimo cargo ou para entrar em uma ótima faculdade. 

Gosta de resolver questões? Então esse canal é para você. Vamos compartilhar vídeos de diversas disciplinas como português, matemática e raciocínio lógico,  informática, matemática, atualidades e muito mais. 

Se inscreva e não perca nenhum conteúdo.
 
Se você gosta desse tipo de conteúdo, repasse a diante e compartilhe com amigos! 

Não se esqueça de visitar nosso blog e aproveite para reforçar aquele conteúdo que não está muito claro. 

",2020-12-01T18:56:27.157865Z,BR,703655,0,11900,295,False,"Concursos ""Concursos Públicos"" ""Questões de Concursos"" ""Concursos 2020"" ""Concursos 2021"" ""Exercícios de Português"" ""Informática Para Concursos"" Português ""Língua Portuguesa"" ""Português para Concursos"" ""Pedagogia para Concursos"" ""Enfermagem para Concursos"" ""Questões de Português"" ""Questões de Pedagogia"" ""Questões de Enfermagem""",https://yt3.ggpht.com/mi0b_vTyc2CTziYG-wMye5zf6R3J7CKIQssx2Ek4RuepvkIivpQ9yBMsH0RSbyBF2927cnguig=s88-c-k-c0x00ffffff-no-rj
UCCAkI93vdSG5bXpQsTVdkkQ,AGREGANDO VALOR,,2021-11-12T19:21:50.6695Z,,276233,0,1210,34,False,,https://yt3.ggpht.com/fwDvqYSAsQcrPrkAsS1_Gk6HpAPj7zvXQu5Knd9QI8CyTf7_JRGi8EwyB-JmrQH75RyIpUzvAgI=s88-c-k-c0x00ffffff-no-rj
UC34fqypptPY7PILAM4axy2A,Carreira Desenvolvedor,"O meu objetivo com esse canal é te ajudar a se tornar um Programador e te mostrar o caminho mais rápido para você ingressar na área mais bem remunerada do mundo.
Aqui você vai conseguir adquirir a experiência necessária que as empresas sempre pedem na hora que você vai atrás do seu primeiro emprego na área de TI.

Garanta sua vaga no meu curso Programador Faixa-Preta, aprenda programação do Básico ao Avançado

https://carreiradesenvolvedor.com.br
",2012-02-18T15:19:53Z,BR,106963,0,2920,202,False,"Desenvolvedor Programador ""Desenvolvedor Web"" ""Desenvolvedor Full Stack"" ""Desenvolvedor Mobile"" ""Sistemas de Informacao"" ""Engenharia de Software"" Developer ""Web Developer"" TI IT Dublin Ireland Irlanda ""Desenvolvedor Dublin"" HTML CSS JAVASCRIPT",https://yt3.ggpht.com/d_GsQT9ysiRFAElM71MF7y7CDv4zEOS2CpWi1mA0oXlp6sIvR0QuRETaiAZIEWRkGpmF6yIJ2w=s88-c-k-c0x00ffffff-no-rj
UC9XrJBtDKukqUQcHLy4t-kA,Professor Pantoja,"Ciência livre e para todos.
Conteúdos em Computação. 
https://turing.pro.br/kadupantoja/

ALGUMAS INFORMAÇÕES:

1) Todos os vídeos tem uma duração aproximada de 15 minutos para facilitar o estudo de vocês (alguns poucos podem passar).
2) Nessa primeira fase do canal, estou disponibilizando todo o material de apoio para as disciplinas que leciono para o técnico, graduação e MBA. Também estou disponibilizando material base para alguns projetos que atuo. 

Inscreva-se Já! 

Follow me on Social Media  to stay connected! 

Instagram: @prof.pantoja  *** No Instagram você vai encontrar o dia-a-dia da vida de pesquisa e ensino que levo. 
Twitter: @prof_pantoja *** No Twitter apenas divulgo os novos vídeos e algumas notícias ou pedidos de ajudas.  

Subscribe now!",2017-08-22T00:39:01Z,BR,921691,0,9590,203,False,"Educação Tecnologia ""Concursos Públicos"" Computação Informática",https://yt3.ggpht.com/ytc/AIdro_mFPztzZsgI-7_Vvcgl6w0hbO7vEMZJAPEd5Xy0wX6OsQ=s88-c-k-c0x00ffffff-no-rj
UC9XrJBtDKukqUQcHLy4t-kA,Professor Pantoja,"Ciência livre e para todos.
Conteúdos em Computação. 
https://turing.pro.br/kadupantoja/

ALGUMAS INFORMAÇÕES:

1) Todos os vídeos tem uma duração aproximada de 15 minutos para facilitar o estudo de vocês (alguns poucos podem passar).
2) Nessa primeira fase do canal, estou disponibilizando todo o material de apoio para as disciplinas que leciono para o técnico, graduação e MBA. Também estou disponibilizando material base para alguns projetos que atuo. 

Inscreva-se Já! 

Follow me on Social Media  to stay connected! 

Instagram: @prof.pantoja  *** No Instagram você vai encontrar o dia-a-dia da vida de pesquisa e ensino que levo. 
Twitter: @prof_pantoja *** No Twitter apenas divulgo os novos vídeos e algumas notícias ou pedidos de ajudas.  

Subscribe now!",2017-08-22T00:39:01Z,BR,921691,0,9590,203,False,"Educação Tecnologia ""Concursos Públicos"" Computação Informática",https://yt3.ggpht.com/ytc/AIdro_mFPztzZsgI-7_Vvcgl6w0hbO7vEMZJAPEd5Xy0wX6OsQ=s88-c-k-c0x00ffffff-no-rj
UCazAvTtoRlOrFDWDJDB2DKQ,WR Kits,"Canal da empresa WR Kits, dedicado à ciência e tecnologia, com ênfase em Engenharia Eletrônica, Robótica e Programação.

Conheça todos os cursos disponíveis e a programação completa do canal: https://wrkits.com.br/canal 

Torne-se um colaborador WR Kits para nos ajudar no projeto: 
https://www.patreon.com/wrkits
https://apoia.se/wrkits
https://www.padrim.com.br/wrkits

Loja Online: https://wrkits.com.br/ 
Instagram: https://www.instagram.com/wagnerrambo/  ou  https://www.instagram.com/wrkits
Twitter: https://twitter.com/wagnerrambo  ou  https://twitter.com/wrkits
Facebook: https://www.facebook.com/wrkits/ 
Telegram: https://t.me/joinchat/AAAAAFjxor3czJ6b5hsFpg 
",2014-02-17T21:51:55Z,,48827802,0,381000,3980,False,eletrônica robótica engenharia programação mecatrônica,https://yt3.ggpht.com/30jmXCuEoIrjzcZPOQSRHoQkxumvldMbaIANbvGD6lLArGekC9X9UUsVQqmjooN85JkU65xXBw=s88-c-k-c0x00ffffff-no-rj
UC-g5Yr1ZUqexC5_2zPN_9HQ,Aulas de Computação,"Este canal tem como objetivo a publicação de vídeos contendo notas de aula de cursos da área de computação. Aqui você encontra vídeos das principais disciplinas teóricas de cursos de computação.

As disciplinas abordadas nesse canal são de extrema importância para estudantes de cursos da área da computação, para professores que querem se atualizar quanto a teoria. Também é recomendado para pessoas graduadas que querem rever conteúdos para estudar para entrevistas de emprego, concursos e outros fins. 
",2009-05-10T02:25:55Z,,393216,0,5300,207,False,,https://yt3.ggpht.com/ytc/AIdro_kplNj4c_-EnTHa-b30yia5seTZff75ZNnqYWq9tBmeTw=s88-c-k-c0x00ffffff-no-rj
UC9WucW7_3HiejAY3Y9L80oQ,Thales Veloso,"Canal especializado em tutoriais e vídeos de:

   ➡️ JavaScript, C#, RPA, Tecnologia
   ➡️ Python (lógica de programação)
   ➡️ Matemática e Estatística
   ➡️ Análise de Dados

▶️ Vídeos sobre dicas e melhoria de desempenho toda terça e Quinta",2010-08-23T02:36:37Z,BR,1911426,0,19700,993,False,"python programação tecnologia pandas ""analise de dados"" c# TI ""tecnologia da informação"" ""Python Flask"" ""Python Kivy""",https://yt3.ggpht.com/EidH9PIvqCOijEwDa1RqlWXFL9ifCd_oZPCyiBL2htwER7VXDqSjC6QuT2oW4x98YEuDMu6LIg=s88-c-k-c0x00ffffff-no-rj
UC9WucW7_3HiejAY3Y9L80oQ,Thales Veloso,"Canal especializado em tutoriais e vídeos de:

   ➡️ JavaScript, C#, RPA, Tecnologia
   ➡️ Python (lógica de programação)
   ➡️ Matemática e Estatística
   ➡️ Análise de Dados

▶️ Vídeos sobre dicas e melhoria de desempenho toda terça e Quinta",2010-08-23T02:36:37Z,BR,1911426,0,19700,993,False,"python programação tecnologia pandas ""analise de dados"" c# TI ""tecnologia da informação"" ""Python Flask"" ""Python Kivy""",https://yt3.ggpht.com/EidH9PIvqCOijEwDa1RqlWXFL9ifCd_oZPCyiBL2htwER7VXDqSjC6QuT2oW4x98YEuDMu6LIg=s88-c-k-c0x00ffffff-no-rj
UCTBu7S844O4zZgjU6Yqugpw,ATALHO DO DESIGN,"Um canal que dará dicas de design e web design e marketing digital, úteis para designers iniciantes ou pequenos empresários que precisam fazer a parte de comunicação da empresa.

vamos falar de corel e marketing digital principalmente!!
as vezes alguns outros tutoriais importantes para sua emrpesa!
",2020-10-16T00:22:24.875516Z,BR,531864,0,6050,235,False,"design dicas wordpress ""corel draw"" photoshop criação ""marketing digital"" ""ganhe dinheiro com criação"" instagram ""tutorial de corel"" ""ganhe dinheiro com corel draw"" ""aulas de corel draw"" ""dicas de corel draw"" colredraw",https://yt3.ggpht.com/ytc/AIdro_mQ9kL319ESkLpoVaBngfXS6G3M7Ul3lKS_SqNjn_zkew=s88-c-k-c0x00ffffff-no-rj
UCAPorptMKn5No_A7wdeXnSw,DATA DT,"Bem-vindo(a) ao meu canal do YouTube, o lugar perfeito para explorar o fascinante mundo dos ""Dados""! Descubra insights, dicas e tendências sobre ciência de dados, análise de dados, visualização, inteligência artificial e muito mais. Junte-se a nós nessa jornada de conhecimento e aproveite ao máximo o poder dos dados! 📊💡 #Dados #CiênciaDeDados #AnáliseDeDados #InteligênciaArtificial #VisualizaçãoDeDados #YouTube",2017-05-06T19:39:58Z,BR,88754,0,822,111,False,"Tecnologia ""Inteligência Artificial"" Python ""Ciência de Dados"" Programação ""Banco de Dados""",https://yt3.ggpht.com/dgEbaiyI3GkM3yjgZMzMhRXu_jmQ_29eOk22TqrHBanqoaWGzv3lHkLqB2wh1SPKJBYsc31MKnQ=s88-c-k-c0x00ffffff-no-rj
