video_id,title,description,channel_id,published_at,category_id,tags,view_count,like_count,comment_count,duration,definition,caption,licensed_content,privacy_status,license,embeddable,public_stats_viewable,is_made_for_kids,thumbnail_url,default_audio_language,default_language,actual_start_time,scheduled_start_time,actual_end_time,scheduled_end_time,concurrent_viewers,active_live_chat_id,recording_date,topicCategories,processing_status,parts_total,parts_processed,time_left_ms,processing_failure_reason
wKxGhgiR7J8,Como colocar/prender Musgo de Java e Anubia Nana em tronco!,#aquariocomunitario #aquarismo #lowtech #musgodejava #anubianana,UCdpAY26tpiqKLOTe07Yu_Vg,2021-11-28T23:24:04Z,22,['#YouCut'],1250,27,5,PT7M18S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/wKxGhgiR7J8/hqdefault.jpg,pt-BR,,,,,,0,,,"['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",,0,0,0,
w5GrsCi4D8Y,Arquiteto de Software com foco em Java com @rinaldodev,"No episódio de hoje conversamos com @rinaldodev, que nos contou um pouco sobre sua trajetória no mundo de desenvolvimento. Também conversamos sobre sua vontade de criar conteúdo e até um livro que ele participou!

https://www.youtube.com/RinaldoDev/
https://twitter.com/rinaldodev
https://www.brasport.com.br/informatica-e-tecnologia/java/jornada-java/",UCxuE83M-sIK6XVzf17J_v7A,2021-11-27T04:21:24Z,28,"['tecnologia', 'java', 'desenvolvedor', 'arquiteto de software', 'java ee', 'backend', 'tech', 'red hat']",771,69,2,PT59M6S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/w5GrsCi4D8Y/hqdefault.jpg,pt-BR,pt-BR,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
MJm4llx7k-w,Debugando aplicação Java com Intellij,"Nesse vídeo aprendemos como debugar uma aplicação java com intellij, o debug serve para identificarmos o que acontece durante o código na aplicação.
Com o debug é muito mais fácil identificar os bugs para corrigi-los.
O debug do intellij possui várias ferramentas para alcançar esse propósito, além de conseguirmos rodando pouco a pouco o código podemos também usar as outras ferramentas para analisar o que está acontecendo.

Meu instagram: https://www.instagram.com/rodrigofreitas.dev/ 


Link do vídeo para compartilhar: https://youtu.be/MJm4llx7k-w
Link do canal: https://www.youtube.com/c/RodrigoFreitasAlv/",UCFnbdlZCUAeHgkfDaAF40ew,2021-11-27T21:01:38Z,28,"['java', 'java tutorial', 'java curso', 'java curso completo', 'java curso tutorial', 'java curso completo tutorial', 'java completo tutorial', 'java completo', 'java debug', 'java aplicação debug', 'java intellij', 'java intellij curso', 'java intellij debug', 'intellij debug', 'debug intellij', 'debugando no intellij', 'debugando intellij', 'debugando java no intellij', 'debugando java intellij', 'debug intellij java', 'debug java', 'debugando java', 'debugar codigo', 'debug codigo java', 'debug java codigo']",7121,219,22,PT11M51S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/MJm4llx7k-w/hqdefault.jpg,pt-BR,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
PpF8AaPyqhQ,Java Account Move: A Fun Visit from Dinnerbone,"Update Sep 19, 2023: The migration of Mojang accounts has now been completed. It is no longer possible to migrate unmigrated accounts or make the move. For more information, check out our FAQ.

Knock, knock. Who’s there? It’s Dinnerbone, with more detailed information about moving your Java account! Find out how to safely move your account, where to find information, and – oh who are we kidding? It’s all about how to get your free cape! Read more here: www.minecraft.net/move

AUDIO DESCRIPTION version is here: https://youtu.be/NC0LKsoFPcA",UC1sELGmy5jp5fQUugmuYlXQ,2021-11-24T15:58:10Z,20,[],1770496,77122,4684,PT2M16S,hd,True,False,public,youtube,True,True,False,https://i.ytimg.com/vi/PpF8AaPyqhQ/hqdefault.jpg,en,,,,,,0,,,"['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
PKS_K7NIXTM,Construtor - Curso Java POO Aula #7,"Está cansando de criar objetos usando os métodos set? Não se preocupe, neste vídeo você irá aprender a criar um Construtor que irá facilitar a criação de objetos no seu projeto. Você irá aprender o que é um Construtor e quais os benefícios em usá-lo, como criar construtores com vários parâmetros e qual a melhor forma de fazer isso.  

☕Conheça as Caneca do Academia dos Devs:
https://bit.ly/45HukWR

💭 Faça parte da nossa comunidade no Discord
https://bit.ly/3USWquR

💬 Redes sociais

Instagram: https://www.instagram.com/academiadosdevs/
Tiktok: https://www.tiktok.com/@academiadosdevs
Outras redes: https://beacons.ai/academiadosdevs

Log ⏱:
0:00 Criando classes e objetos sem construtor
5:24 Construtor
9:25 Definindo valores iniciais
12:00 Como chamar outros métodos no Construtor
14:19 Construtor com um parâmetro
17:07 Construtor com vários parâmetros
19:52 Boas práticas na criação de métodos
21:49 Exemplo prático usando Construtor",UCxyPrtIACj5KUMwfjKsYBeg,2021-11-18T13:16:29Z,27,"['programação', 'java', 'programar', 'poo', 'algoritmos', 'curso de programação', 'curso em vídeo', 'modificadores de acesso', 'Modificadores de acesso java', 'modificadores de acesso + protected', 'curso em video', 'lucas moura dev', 'lucas moura', 'private', 'public java', 'modificadores de acesso em java', 'método get', 'métodos get e set', 'métodos get e set java', 'Métodos Get e Set getters e setters', 'get e set java', 'academia dos dev', 'método construtor', 'método construtor java', 'como criar construtor em java']",15302,948,93,PT32M12S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/PKS_K7NIXTM/hqdefault.jpg,pt-BR,,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
7HvOBCqHWvA,"Java e Spring: camadas, ORM, DTO","Projeto:
https://github.com/devsuperior/aula-camadas

Conheça nosso trabalho:
https://instagram.com/devsuperior.ig
https://devsuperior.com.br

Comunidade aberta no Discord: https://discord.gg/SbjpsFv",UC3twHmWQwtqEO7u-gB_2f7g,2021-11-26T16:47:05Z,27,"['devsuperior', 'curso de programação', 'programação', 'tutorial de programação', 'aula de programação', 'nelio alves', 'java', 'java web', 'curso de java', 'spring boot', 'react', 'reactjs', 'curso de react', 'uml', 'back end', 'front end', 'desenvolvimento', 'desenvolvimento web', 'web', 'jpa', 'spring framework', 'sql', 'banco de dados', 'melhor curso de java', 'melhor curso de spring', 'melhor curso', 'melhor curso de react', 'melhor curso de reactjs', 'html', 'css', 'javascript', 'typescript', 'padrão camadas']",42743,1418,67,PT30M6S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/7HvOBCqHWvA/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
r8Vhn_yWTMo,Como criar uma Janela em Java (JFrame),"🚀 Curso de **Java** recomendado: https://javafacil.net/curso-java-web

No vídeo de hoje você vai aprender a criar uma interface gráfica (GUI) na linguagem de programação Java, na IDE Eclipse, usando a classe JFrame. Vai fazer um programa simples, é uma janela em Java, porém com conceitos muito importantes através de um exemplo de programa em Java que eu fiz e planejei pensando em você que é um programador iniciante e está curioso para saber como a linguagem Java funciona. 

Links para te ajudar:

Como instalar a IDE Eclipse no Windows:
https://youtu.be/2kGqfWampG0

Como instalar o JDK no Windows:
https://youtu.be/VZaw6Jxd7wc

Aprenda a Criar Métodos em Java (void):
https://youtu.be/PzGk6-2LleM

Como criar variáveis e constantes em Java:
https://youtu.be/-k9x1qnLxWc

Entenda como funciona a palavra reservada static em Java:
https://youtu.be/-RiHhitrNWc

Aprenda a Usar Private, Public, Protected e Padrão(default) em Java:
https://youtu.be/g1ouJe8wXTs

Como instalar o JDK no Linux Ubuntu:
https://youtu.be/RJCddOFCnVc

Como instalar o eclipse no Linux Ubuntu e derivados:
https://youtu.be/FmQeg7oj6Io",UCq-HEKdwH-lObTMvnkW6NVA,2021-11-25T19:45:25Z,28,"['como criar uma interface grafica simples em java', 'java', 'gui', 'eclipse', 'janela simples java', 'interface grafica java', 'interface gráfica java no eclipse', 'criar interface grafica java eclipse', 'eclipse ide', 'como criar uma janela em java', 'criando uma janela em java', 'tutorial java', 'janela java', 'jframe java', 'frame java', 'aula de java', 'java para iniciantes', 'java iniciante', 'classe JFrame', 'java jframe', 'java como programar', 'programação', 'como criar uma janela simples em java', 'interface grafica']",8369,301,31,PT4M16S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/r8Vhn_yWTMo/hqdefault.jpg,pt,pt,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
qZg9IPBBPuY,Veja COMO INSTALAR MODS no MINECRAFT JAVA do Xbox Game Pass,"Veja como é fácil instalar mods no Minecraft Java do Xbox Game Pass! ♥

1 - Defina qual versão você deseja criar uma instalação modificada
2 - Baixe os mods para a versão desejada, através do site Curse Forge: https://www.curseforge.com/minecraft/mc-mods
3 - Baixe e instale o Forge Modloader para  a versão desejada: https://files.minecraftforge.net/net/minecraftforge/forge/

Obs: NÃO TEM COMO instalar mods no Minecraft de console!

No mês de novembro, novos assinantes pagam apenas R$ 5,00 pelos 3 primeiros meses e já podem aproveitar tudo o que o serviço oferece. Para saber mais sobre o serviço, leia este post: https://mundodrix.com.br/xbox-game-pass-escolha-o-plano-certo-para-voce/

ESCOLHA O PLANO IDEAL PRA VOCÊ!
✅ Assine o Xbox Game Pass de PC: https://tinyurl.com/AssineXboxGamePassPC (R$ 5,00 por 3 meses!)

✅ Assine o Xbox Game Pass Ultimate: https://tinyurl.com/AssineXboxGamePassUltimate (R$ 5,00 no primeiro mês!)

#XboxGamePassPC #MinecraftPCBundle #Minecraft #MinecraftMods

🔥 Não clique aqui: https://bit.ly/3AL9yVt 
-----------------------------------------------------------------------------------
💚Visite o blog do canal: http://mundodrix.com.br
🔔 Não se esqueça de Ativar o ""SININHO""!

💜Facebook / Twitter / Instagram: @mundodrix
💛Vem bater papo no Discord: https://discord.gg/g55AkF8
💚Quer ajudar o canal? Doe através do PicPay: https://picpay.me/mihdrix
💙Quer ajudar o canal, mas não tem dinheiro pra doar, então baixe e instale o app KWAI vídeos, no seu celular, usando o meu link: https://s.kwai.app/s/dThndObC

🔸 MÚSICA 🔸
Royalty Free Music by Youtube
http://youtube.com/audiolibrary
-----------------------------------------------------------------------------------",UC562jMNk4JFUF-GnTKyUSlg,2021-11-12T14:45:04Z,20,"['Minecraft', 'Minecraft Java Edition', 'Minecraft Java', 'instalar mods no Minecraft Java do Xbox Game Pass', 'Xbox Game Pass PC', 'Curse Forge', 'Forge Modloader', 'Assine o Xbox Game Pass de PC', 'Jogue Minecraft no PC com Xbox Game Pass', 'Xbox Game Pass', 'Minecraft: PC Bundle', 'Jogue Minecraft no PC', 'Assine o Xbox Game Pass', 'Xbox Game Pass com desconto', 'xbox game pass pc', 'game pass', 'como ter minecraft original', 'minecraft java', 'como colocar mods no Minecraft Xbox Game Pass']",49177,1439,227,PT5M25S,hd,False,True,public,youtube,True,False,False,https://i.ytimg.com/vi/qZg9IPBBPuY/hqdefault.jpg,pt,pt-BR,,,,,0,,2021-11-12T00:00:00Z,"['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
QQ82erf9ErI,☕️ Java MySQL - Inno Setup Compiler - Criando um instalador personalizado para o Sistema OS.,"Esta aula ensina a usar a ferramenta Inno Setup para criar um instalador personalizado para a distribuição do sistema Ordem de Serviços no Windows.

Você pode apoiar o canal: 
Inscrevendo-se✔️ Curtindo os vídeos✔️ Comentando✔️ Compartilhando o conteúdo✔️

Você também pode apoiar o canal fazendo uma doação. ( qualquer ajuda é válida! )
PIX: josedeassisfilho@gmail.com

😃 Muito obrigado pelo apoio.

🔗 Sites:
https://html5css3.com.br/
https://joseassis.com.br/
https://roboticapratica.com.br

👨‍💻 Siga-me nas redes sociais:
Linkedin: https://www.linkedin.com/in/professorjosedeassis/
Face: https://www.facebook.com/professorjosedeassis
Instagram: https://www.instagram.com/prof.joseassis/
Twitter: https://twitter.com/joseassis

📁 GitHub (material de apoio dos projetos e cursos):
​https://github.com/professorjosedeassis

Você faz. Você vê. Você aprende.

#InnoSetup​, #jar, #javaMySQL",UCySbdH4Tt_l5W4gQJrNqm-Q,2021-11-30T16:24:55Z,27,"['professor', 'professor josé', 'inno setup compiler', 'innosetup', 'instalador java']",9781,251,58,PT9M13S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/QQ82erf9ErI/hqdefault.jpg,pt,pt,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
fnDY686B58I,"Como ler um arquivo em Java (arquivo txt, texto, Eclipse IDE, Classe File)","🚀 Curso de **Java** recomendado: https://javafacil.net/curso-java-web


No vídeo de hoje você vai aprender a ler arquivos de texto, arquivo txt, na linguagem de programação Java, na IDE Eclipse, usando a classe File. Vai fazer um programa simples, porém com conceitos muito importantes através de um exemplo de programa em Java que eu fiz e planejei pensando em você que é um programador iniciante e está curioso para saber como a linguagem Java funciona. 

Links para te ajudar:

Como instalar a IDE Eclipse no Windows:
https://youtu.be/2kGqfWampG0

Como instalar o JDK no Windows:
https://youtu.be/VZaw6Jxd7wc

Aprenda a Criar Métodos em Java (void):
https://youtu.be/PzGk6-2LleM

Como criar variáveis e constantes em Java:
https://youtu.be/-k9x1qnLxWc

Entenda como funciona a palavra reservada static em Java:
https://youtu.be/-RiHhitrNWc

Aprenda a Usar Private, Public, Protected e Padrão(default) em Java:
https://youtu.be/g1ouJe8wXTs

Como instalar o JDK no Linux Ubuntu:
https://youtu.be/RJCddOFCnVc

Como instalar o eclipse no Linux Ubuntu e derivados:
https://youtu.be/FmQeg7oj6Io",UCq-HEKdwH-lObTMvnkW6NVA,2021-11-29T15:20:08Z,28,"['como ler arquivo de texto em java', 'como ler arquivo em java', 'programação java', 'programação', 'java', 'classe file', 'java arquivo de texto', 'receber arquivo java', 'receber arquivo de texto java', 'arquivo txt', 'ler arquivo de texto com java', 'classe file em java', 'ler arquivo txt', 'ler arquivo com java no eclipse', 'eclipse', 'eclipse ide', 'tutorial java', 'java para iniciantes', 'java como programar', 'como ler um arquivo do sistema com java', 'como ler arquivo texto em java', 'java iniciante', 'aula java']",5490,148,19,PT3M54S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/fnDY686B58I/hqdefault.jpg,pt,pt,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
XO4_x7M9Q6Y,Java - Percorrendo arrays utilizando a estrutura de repetição For,"Neste vídeo percorremos os nossos arrays utilizando a estrutura de repetição For.

Java do zero aos microsserviços!

Este vídeo faz parte de uma série de vídeos feita para ensinar Java do zero até a construção de um microserviço.

Quer saber mais sobre este projeto? Acesse os links abaixo:
http://bit.ly/pdev-github
http://bit.ly/pdev_discord",UC7OdMxqnsiU9HLU8A3RBvmw,2021-11-18T23:32:24Z,28,"['lógica de programação', 'lógica', 'programação', 'java', 'developer', 'dev', 'programador', 'developers', 'intellij']",828,17,3,PT5M40S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/XO4_x7M9Q6Y/hqdefault.jpg,,,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
q-XM8NBHYcs,JAVA - Sintaxe básica - INTRODUÇÃO,"Mini curso: Sintaxe Básica do Java.

Link do repositório de códigos: https://github.com/FilosoDev/java-mini-curso-sintaxe

Vídeo mais recente (08/2021) da instalação do ECLIPSE no Windows: https://youtu.be/iBDBUtgNe5s

Vídeo mais antigo (11/2020) da instalação do ECLIPSE e Java no Windows e, configuração da variável de ambiente: https://youtu.be/pO8I__XUVso

JAVA + VS CODE com Hello World no LINUX: https://youtu.be/b8rUuYHqIEw",UCouruc432AIC_qhiVGglYkA,2021-11-02T15:53:19Z,22,[],3548,131,1,PT10M7S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/q-XM8NBHYcs/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
LOJaE2MjTjE,Java + Spring Webflux - Consumindo a API do Rick and Morty com  o webclient #java #webflux #backend,"Treinamento Descomplicando Java e Spring: https://www.linuxtips.io/course/java-e-spring

Nesse vídeo ensino como consumir a API pública do Rick and Morty utilizando o webclient (client para consumir outros serviços que já vem embutido no webflux) e também explico algumas diferenças do webflux para o Spring MVC.

Repositório com o código apresentado: https://github.com/Kamilahsantos/Consumindo-api-rick-morty-com-webclient

API do Rick and Morty: https://rickandmortyapi.com/

Palestras que falei mais sobre o webflux:

https://speakerdeck.com/kamilahsantos/java-global-summit-evolution-of-java-from-object-orientation-to-reactive-applications-with-webflux

https://speakerdeck.com/kamilahsantos/guob-tech-day-spring-webflux

https://speakerdeck.com/kamilahsantos/thedevconf-2020-paradigma-reativo-por-dentro-da-programacao-reativa-com-spring-webflux-e-projeto-reactor-trilha-design-de-codigo-e-xp

Me acompanhe nas outras redes também: 

Instagram: https://www.instagram.com/kamila_code/
Linkedin: https://www.linkedin.com/in/kamila-santos-oliveira/
Github: https://github.com/Kamilahsantos


Até o próximo vídeo :)

Fonte imagens da thumb: https://www.freepnglogos.com/pics/rick-and-morty, canva ,https://iseif.dev/2019/04/12/rest-api-with-reactive-spring/ e https://github.com/reactor",UCcekbLGhqBt-8sXi6fI65Ag,2021-11-09T11:00:08Z,28,[],8749,478,42,PT25M39S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/LOJaE2MjTjE/hqdefault.jpg,,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
8MmMm2-kJV8,Java Data Structures Tutorial,"In this java data structures tutorial your will learn the different ways that you can store and manipulate data using: Arrays, 2D Arrays, Lists, Set and Maps.

#javatutorial #javadatastructures #amigoscode

Don't Forget to
===========================================
💯  Subscribe to Amigoscode -  http://bit.ly/2HpF5V8
💯  Courses Available for free here - https://amigoscode.com/courses
💯  Join Private Facebook Group and Discord - https://amigoscode.com/p/join-community

⭐  Table Of Contents ⭐
===========================================
00:00 - Intro
01:18 - IntelliJ
03:26 - Arrays
17:37 - 2D Arrays
25:04 - Lists and ArrayList
37:12 - Stack
46:16 - Queue
54:06 - Linked List
01:07:05 - Sets
01:16:03 - Map Interface
01:18:06 - Map
01:27:59 - Hash Functions and HashCode
01:38:52 - Outro

🙊  Here are the goods for all my videos video 🙊 

► Recommended Books
===========================================
- Clean Code - https://amzn.to/2UGDPlX
- HTTP: The Definitive Guide  - https://amzn.to/2JDVi8s
- Clean Architecture - https://amzn.to/2xOBNXW

► Computer and Monitor
===========================================
- New Apple MacBook Pro - https://amzn.to/3464Mmn
- Dell 27 INCH Ultrasharp U2719D Monitor - https://amzn.to/2xM3nW1
- Double Arm Stand Desk Mount - https://amzn.to/3aYKKfs
- USB C Hub Multiport Adapter - https://amzn.to/2Jz7NlL

► Camera Gear
=============================================
- Sony ILCE7M3B Full Frame Mirrorless Camera - https://amzn.to/346QIJn
- Sigma 16 mm F1.4 DC DN - https://amzn.to/2wbic3Q
- Sigma 33B965 30 mm F1.4 DC DC - https://amzn.to/39G37Fd

► IDE & Tools I use for coding 💻   🎒
===========================================
- ITerm
- VsCode
- GoLand
- IntelliJ Ultimate
- Sublime

P.S
 ===========================================
💯   Don't forget to subscribe | http://bit.ly/2HpF5V8
💯  Join Private Facebook Group and Discord - https://amigoscode.com/p/join-community
💯  Follow me on Instagram | http://bit.ly/2TSkA9w

❤️  Thanks for watching",UC2KfmYEM4KCuA1ZurravgYw,2021-11-23T13:15:00Z,28,"['amigoscode', 'java tutorial', 'learn java', 'how to code', 'java data structure interview questions', 'java 17', 'maven tutorial', 'intellij idea tutorial java', 'intellij idea', 'collections java', 'lists in java', 'arraylist in java', 'arrays in java', 'maps in java', 'sets in java', 'java data structures cheat sheet']",337448,13080,228,PT1H39M50S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/8MmMm2-kJV8/hqdefault.jpg,en,en,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
pa7w-4kV9-4,Aprenda a criar um projeto Java do zero no IntelliJ | DICAS DE DEV,"Este é o Dicas de Dev, um quadro no qual vamos ensinar soluções práticas e simples para alguns dos problemas mais comuns de desenvolvimento 👉🏾💡. 
    
E neste primeiro vídeo do ""Dicas de Dev"", nós mostramos ""Como criar um projeto Java do zero no Intellij"". 

Apresentação: Régis Pires - professor de Ciência da Computação na Universidade Federal do Ceará e Cientista de Dados do Insight Lab.",UCvkTPvZ0qILEqlPgdHTTO8Q,2021-11-24T20:44:13Z,27,"['insight', 'lab', 'insightlab', 'java', 'intellij', 'ufc', 'ambiente', 'desenvolvimento', 'integrado', 'dados', 'cientista', 'desenvolvedor', 'computação', 'projeto', 'zero']",4371,110,2,PT2M41S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/pa7w-4kV9-4/hqdefault.jpg,pt-BR,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
hUgGRDKCp-o,Aprenda JAVA completo #Shorts,"➡ CURSO DE JAVA WEB FULL-STACK
https://hotm.art/java-completo

Seja um profissional acessando os links logo abaixo...

NÃO ESTUDE LÓGICA DE PROGRAMAÇÃO ANTES DE VER ESSE VÍDEO!
• https://youtu.be/6FFRGYHCsdY

CURSO DE JAVA 2021- INSTALANDO IDE INTELLIJ IDEA #02
• https://youtu.be/ZMyGkHAcENk

CURSO DE JAVA 2021- O GUIA ABSOLUTAMENTE COMPLETO #03
• https://youtu.be/uZvcqdnplaw

CURSO DE JAVA 2021- O GUIA ABSOLUTAMENTE COMPLETO #04
• https://youtu.be/FR6Ek26AAl4

Site direto para baixar o JDK ↴
➡ https://www.oracle.com/technetwork/pt/java/javase/downloads/index.html

Nesse Curso de Java Completo você irá aprender como dominar a Linguagem Java de uma vez por todas, o Java é sem dúvida alguma a linguagem de programação mais requisitada no mercado, várias pessoas estão constantemente procurando por curso de Java e principalmente por um curso de Java para iniciantes, sendo assim resolvi disponibilizar essas aulas de Java completo 2021 dando uma introdução ao Java e mostrando os primeiros passos.

➡ CURSO DE JAVA WEB FULL-STACK
https://hotm.art/java-completo

00:00 Se inscreve ai no canal :D
00:10 Fortalece no Like!

#AreaRestritaBrasil #CursoDeJava",UCV8fI2WS-BrNLZQeDVFDXRw,2021-11-05T16:54:52Z,28,"['curso de java', 'java', 'Orientação a Objetos', 'POO', 'Programação Orientada a Objetos', 'Linguagem de Programação', 'java orientado a objetos', 'Paradigma de Programação', 'curso java', 'tutorial java']",11545,732,7,PT42S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/hUgGRDKCp-o/hqdefault.jpg,,,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
0lOnnd50cGI,Insertion Sort Algorithm in Java - Full Tutorial With Source,"Full tutorial for the Insertion Sort algorithm in Java, with source!

Insertion Sort is a very simple sorting algorithm in Java, and great for beginners to learn.

Learn insertion sort by watching the whole algorithm being described and coded.

Learn or improve your Java by watching it being coded live!

Hi, I'm John! I'm a Lead Java Software Engineer and I've been in the programming industry for more than a decade. I love sharing what I've learned over the years in a way that's understandable for all levels of Java learners.

Let me know what else you'd like to see!

Source here: https://www.codepile.net/pile/ydJRPXd2

Links to any stuff in this description are affiliate links, so if you buy a product through those links I may earn a small commission.

📕 THE best book to learn Java, Effective Java by Joshua Bloch
https://amzn.to/36AfdUu

📕 One of my favorite programming books, Clean Code by Robert Martin
https://amzn.to/3GTPVhf

🎧 Or get the audio version of Clean Code for FREE here with an Audible free trial
http://www.audibletrial.com/johncleancode



🖥️Standing desk brand I use for recording (get a code for $30 off through this link!)
https://bit.ly/3QPNGko

📹Phone I use for recording:
https://amzn.to/3HepYJu

🎙️Microphone I use (classy, I know):
https://amzn.to/3AYGdbz

Donate with PayPal (Thank you so much!)
https://www.paypal.com/donate/?hosted_button_id=3VWCJJRHP4WL2


☕Complete Java course: 
https://codingwithjohn.thinkific.com/courses/java-for-beginners

https://codingwithjohn.com",UC42pOSNg804f1wCcj7qL0mA,2021-11-22T15:00:01Z,27,"['java', 'codingwithjohn', 'coding with john', 'java beginner lesson', 'java insertionsort', 'java insertion sort', 'insertion sort algorithm', 'insertion sort', 'insertionsort', 'java insertion sort tutorial', 'insertion sort tutorial', 'insertion sort in data structure', 'sorting algorithm java', 'java sorting algorithm sorting algorithms', 'sorting algorithm']",100769,3193,115,PT10M17S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/0lOnnd50cGI/hqdefault.jpg,en,en-US,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
h8eyY7dIiN4,Quicksort Sort Algorithm in Java - Full Tutorial With Source,"Full tutorial for the Quicksort algorithm in Java, with source!

Quicksort is widely considered the best sorting algorithm out there, but it can be very complicated to learn.
We'll walk through the entire quick sort sorting algorithm step by step, then walk through coding the entire thing in Java.

Quicksort doesn't have to be so tough to learn!

Learn quicksort by watching the whole algorithm being described and coded.

Learn or improve your Java by watching it being coded live!

Hi, I'm John! I'm a Lead Java Software Engineer and I've been in the programming industry for more than a decade. I love sharing what I've learned over the years in a way that's understandable for all levels of Java learners.

Let me know what else you'd like to see!

Source here: https://www.codepile.net/pile/X6lXog6G

Links to any stuff in this description are affiliate links, so if you buy a product through those links I may earn a small commission.

📕 THE best book to learn Java, Effective Java by Joshua Bloch
https://amzn.to/36AfdUu

📕 One of my favorite programming books, Clean Code by Robert Martin
https://amzn.to/3GTPVhf

🎧 Or get the audio version of Clean Code for FREE here with an Audible free trial
http://www.audibletrial.com/johncleancode



🖥️Standing desk brand I use for recording (get a code for $30 off through this link!)
https://bit.ly/3QPNGko

📹Phone I use for recording:
https://amzn.to/3HepYJu

🎙️Microphone I use (classy, I know):
https://amzn.to/3AYGdbz

Donate with PayPal (Thank you so much!)
https://www.paypal.com/donate/?hosted_button_id=3VWCJJRHP4WL2


☕Complete Java course: 
https://codingwithjohn.thinkific.com/courses/java-for-beginners

https://codingwithjohn.com",UC42pOSNg804f1wCcj7qL0mA,2021-11-30T15:00:20Z,27,"['java', 'codingwithjohn', 'coding with john', 'java beginner lesson', 'quicksort java', 'quicksort', 'quicksort algorithm', 'quicksort in java', 'quicksort algorithm in java', 'quick sort', 'quick sort java', 'quick sort algorithm', 'quicksort java code', 'quicksort java implementation', 'quicksort (algorithm)', 'programming', 'quicksort hoare partition', 'quicksort partition']",241174,7568,302,PT24M58S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/h8eyY7dIiN4/hqdefault.jpg,en,en-US,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
